Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,V_x,V_y,V_z,E_x,E_y,E_z,
-0.8868577,-9.639798,-0.5967407,-0.7350171,-10.26273,-0.3415632,1.401561,-10.97,-0.811547,-2.444,-10.5589,-0.634,-2.444,-10.28265,1.086,-0.914,-10.10466,-1.064,
-0.8866618,-9.655888,-0.5813129,-0.7373645,-10.261,-0.3414651,1.401561,-10.97,-0.811547,-2.444,-10.55974,-0.634,-2.444,-10.28318,1.086,-0.914,-10.10364,-1.064,
-0.8854225,-9.664524,-0.5736806,-0.7413762,-10.25911,-0.3404688,1.401561,-10.97,-0.811547,-2.444,-10.56063,-0.634,-2.444,-10.2838,1.086,-0.914,-10.10261,-1.064,
-0.8841283,-9.67238,-0.5690175,-0.7466567,-10.25531,-0.3381066,1.401561,-10.97,-0.811547,-2.444,-10.56126,-0.634,-2.444,-10.28426,1.086,-0.914,-10.10191,-1.064,
-0.8824818,-9.686818,-0.558027,-0.7483332,-10.24819,-0.3323246,1.401561,-10.97,-0.811547,-2.444,-10.56224,-0.634,-2.444,-10.28502,1.086,-0.914,-10.10086,-1.064,
-0.8829648,-9.691966,-0.5560533,-0.7519758,-10.24154,-0.3290011,1.401561,-10.97,-0.811547,-2.444,-10.56325,-0.634,-2.444,-10.28585,1.086,-0.914,-10.09983,-1.064,
-0.8841541,-9.696235,-0.5543553,-0.7598579,-10.23464,-0.3267993,1.401561,-10.97,-0.811547,-2.444,-10.56393,-0.634,-2.444,-10.28644,1.086,-0.914,-10.09914,-1.064,
-0.8862989,-9.700074,-0.5524422,-0.7690794,-10.22246,-0.3249533,1.401561,-10.97,-0.811547,-2.444,-10.56463,-0.634,-2.444,-10.28706,1.086,-0.914,-10.09848,-1.064,
-0.8885686,-9.703322,-0.5521921,-0.7770803,-10.20823,-0.3238064,1.401561,-10.97,-0.811547,-2.444,-10.56567,-0.634,-2.444,-10.28802,1.086,-0.914,-10.0975,-1.064,
-0.8945987,-9.71071,-0.5538533,-0.7825086,-10.19176,-0.3232852,1.401561,-10.97,-0.811547,-2.444,-10.56637,-0.634,-2.444,-10.28868,1.086,-0.914,-10.09688,-1.064,
-0.8978455,-9.71435,-0.5559402,-0.7918131,-10.1761,-0.3238711,1.401561,-10.97,-0.811547,-2.444,-10.56706,-0.634,-2.444,-10.28935,1.086,-0.914,-10.09628,-1.064,
-0.9010966,-9.719099,-0.5577545,-0.7984927,-10.15834,-0.3229096,1.401561,-10.97,-0.811547,-2.444,-10.56775,-0.634,-2.444,-10.29004,1.086,-0.914,-10.0957,-1.064,
-0.9052908,-9.723697,-0.5606663,-0.8122413,-10.14271,-0.3243219,1.401561,-10.97,-0.811547,-2.444,-10.56875,-0.634,-2.444,-10.29108,1.086,-0.914,-10.0949,-1.064,
-0.9090788,-9.72804,-0.5631386,-0.8274529,-10.12538,-0.3260084,1.401561,-10.97,-0.811547,-2.444,-10.56939,-0.634,-2.444,-10.29178,1.086,-0.914,-10.0944,-1.064,
-0.9134848,-9.732431,-0.5683213,-0.8496201,-10.10783,-0.329349,1.401561,-10.97,-0.811547,-2.444,-10.57002,-0.634,-2.444,-10.29248,1.086,-0.914,-10.09394,-1.064,
-0.9217575,-9.741298,-0.5776803,-0.872771,-10.09016,-0.3331745,1.401561,-10.97,-0.811547,-2.444,-10.57092,-0.634,-2.444,-10.29351,1.086,-0.914,-10.09332,-1.064,
-0.926718,-9.7454,-0.5872167,-0.8927443,-10.07656,-0.3372401,1.401561,-10.97,-0.811547,-2.444,-10.57149,-0.634,-2.444,-10.29419,1.086,-0.914,-10.09296,-1.064,
-0.9309609,-9.749373,-0.5965393,-0.913821,-10.06129,-0.3421347,1.401561,-10.97,-0.811547,-2.444,-10.57228,-0.634,-2.444,-10.29518,1.086,-0.914,-10.09249,-1.064,
-0.9331458,-9.753839,-0.6046375,-0.9328902,-10.04658,-0.3471174,1.401561,-10.97,-0.811547,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,-0.914,-10.09224,-1.064,
-0.9350255,-9.75831,-0.613965,-0.9542167,-10.03075,-0.3546237,1.401561,-10.97,-0.811547,-2.444,-10.57321,-0.634,-2.444,-10.29644,1.086,-0.914,-10.09203,-1.064,
-0.9360411,-9.762904,-0.6255535,-0.9742181,-10.01418,-0.3652828,1.401561,-10.97,-0.811547,-2.444,-10.57362,-0.634,-2.444,-10.29704,1.086,-0.914,-10.09187,-1.064,
-0.9366333,-9.767483,-0.6382161,-0.9933159,-9.996761,-0.3778147,1.401561,-10.97,-0.811547,-2.444,-10.57416,-0.634,-2.444,-10.29788,1.086,-0.914,-10.09171,-1.064,
-0.9366615,-9.771795,-0.6537491,-1.009691,-9.980729,-0.3898586,1.401561,-10.97,-0.811547,-2.444,-10.57447,-0.634,-2.444,-10.2984,1.086,-0.914,-10.09167,-1.064,
-0.9390943,-9.772916,-0.6800903,-1.02505,-9.96641,-0.4030406,1.401561,-10.97,-0.811547,-2.444,-10.57473,-0.634,-2.444,-10.29889,1.086,-0.914,-10.09168,-1.064,
-0.9407632,-9.778117,-0.7127964,-1.039683,-9.952193,-0.4180766,1.401561,-10.97,-0.811547,-2.444,-10.57495,-0.634,-2.444,-10.29934,1.086,-0.914,-10.09174,-1.064,
-0.9419267,-9.779768,-0.7293218,-1.052037,-9.939143,-0.4354283,1.401561,-10.97,-0.811547,-2.444,-10.57519,-0.634,-2.444,-10.29995,1.086,-0.914,-10.09191,-1.064,
-0.9431026,-9.781309,-0.7454201,-1.064479,-9.926188,-0.4549763,1.401561,-10.97,-0.811547,-2.444,-10.57529,-0.634,-2.444,-10.30031,1.086,-0.914,-10.09209,-1.064,
-0.9460671,-9.781869,-0.7640409,-1.074992,-9.915973,-0.4752002,1.401561,-10.97,-0.811547,-2.444,-10.57534,-0.634,-2.444,-10.30062,1.086,-0.914,-10.09231,-1.064,
-0.949568,-9.781231,-0.7834742,-1.085118,-9.909261,-0.4954149,1.401561,-10.97,-0.811547,-2.444,-10.57534,-0.634,-2.444,-10.30089,1.086,-0.914,-10.09258,-1.064,
-0.9528921,-9.780537,-0.8017641,-1.096743,-9.90485,-0.517306,1.401561,-10.97,-0.811547,-2.444,-10.57529,-0.634,-2.444,-10.30111,1.086,-0.914,-10.09289,-1.064,
-0.956836,-9.779296,-0.8210688,-1.107578,-9.90346,-0.5382432,1.401561,-10.97,-0.811547,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,-0.914,-10.09344,-1.064,
-0.9613678,-9.777495,-0.8423853,-1.120736,-9.903197,-0.5623703,1.401561,-10.97,-0.811547,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-0.964618,-9.777702,-0.8603281,-1.131569,-9.903114,-0.5854868,1.401561,-10.97,-0.811547,-2.444,-10.57475,-0.634,-2.444,-10.30151,1.086,-0.914,-10.09431,-1.064,
-0.9689653,-9.77776,-0.8816146,-1.141448,-9.905917,-0.6123682,1.401561,-10.97,-0.811547,-2.444,-10.57449,-0.634,-2.444,-10.30152,1.086,-0.914,-10.0948,-1.064,
-0.9795811,-9.779078,-0.9247122,-1.151437,-9.908732,-0.6402019,1.401561,-10.97,-0.811547,-2.444,-10.57401,-0.634,-2.444,-10.30143,1.086,-0.914,-10.0956,-1.064,
-0.9858963,-9.785988,-0.9370153,-1.16079,-9.912296,-0.6671619,1.401561,-10.97,-0.811547,-2.444,-10.57364,-0.634,-2.444,-10.30132,1.086,-0.914,-10.09617,-1.064,
-0.99628,-9.789754,-0.9591609,-1.170811,-9.917139,-0.6962761,1.401561,-10.97,-0.811547,-2.444,-10.57323,-0.634,-2.444,-10.30116,1.086,-0.914,-10.09677,-1.064,
-1.005755,-9.797212,-0.9761468,-1.182404,-9.921921,-0.7252921,1.401561,-10.97,-0.811547,-2.444,-10.57279,-0.634,-2.444,-10.30095,1.086,-0.914,-10.09739,-1.064,
-1.015208,-9.806596,-0.9901826,-1.194977,-9.92654,-0.7569878,1.401561,-10.97,-0.811547,-2.444,-10.57205,-0.634,-2.444,-10.30055,1.086,-0.914,-10.09836,-1.064,
-1.0349,-9.826588,-1.021828,-1.211526,-9.932661,-0.7938014,1.401561,-10.97,-0.811547,-2.444,-10.57151,-0.634,-2.444,-10.30022,1.086,-0.914,-10.09902,-1.064,
-1.046288,-9.837004,-1.038362,-1.226941,-9.938591,-0.8254079,1.401561,-10.97,-0.811547,-2.444,-10.57066,-0.634,-2.444,-10.29966,1.086,-0.914,-10.10004,-1.064,
-1.058963,-9.846919,-1.055224,-1.246828,-9.946478,-0.8590018,1.401561,-10.97,-0.811547,-2.444,-10.57005,-0.634,-2.444,-10.29924,1.086,-0.914,-10.10074,-1.064,
-1.071362,-9.857163,-1.070551,-1.26948,-9.957252,-0.8905129,1.401561,-10.97,-0.811547,-2.444,-10.56911,-0.634,-2.444,-10.29853,1.086,-0.914,-10.10178,-1.064,
-1.094856,-9.877925,-1.101664,-1.294515,-9.97186,-0.9207263,1.401561,-10.97,-0.811547,-2.444,-10.56812,-0.634,-2.444,-10.29775,1.086,-0.914,-10.10283,-1.064,
-1.105637,-9.888773,-1.11589,-1.315135,-9.985505,-0.9459428,1.401561,-10.97,-0.811547,-2.444,-10.56744,-0.634,-2.444,-10.29718,1.086,-0.914,-10.10352,-1.064,
-1.115665,-9.900328,-1.125032,-1.33425,-10.0002,-0.9675385,1.401561,-10.97,-0.811547,-2.444,-10.56675,-0.634,-2.444,-10.2966,1.086,-0.914,-10.1042,-1.064,
-1.125979,-9.912633,-1.133204,-1.352758,-10.01763,-0.9956453,1.401561,-10.97,-0.811547,-2.444,-10.56571,-0.634,-2.444,-10.29567,1.086,-0.914,-10.1052,-1.064,
-1.147572,-9.93761,-1.152389,-1.370678,-10.03361,-1.018614,1.401561,-10.97,-0.811547,-2.444,-10.56466,-0.634,-2.444,-10.29469,1.086,-0.914,-10.10615,-1.064,
-1.158737,-9.950218,-1.162615,-1.385311,-10.04731,-1.034542,1.401561,-10.97,-0.811547,-2.444,-10.56397,-0.634,-2.444,-10.29403,1.086,-0.914,-10.10677,-1.064,
-1.169582,-9.963045,-1.170489,-1.399942,-10.05915,-1.047747,1.401561,-10.97,-0.811547,-2.444,-10.56294,-0.634,-2.444,-10.293,1.086,-0.914,-10.10764,-1.064,
-1.179664,-9.974863,-1.178567,-1.413106,-10.07187,-1.058845,1.401561,-10.97,-0.811547,-2.444,-10.56227,-0.634,-2.444,-10.29231,1.086,-0.914,-10.10818,-1.064,
-1.188811,-9.985964,-1.183936,-1.424639,-10.08364,-1.066941,1.401561,-10.97,-0.811547,-2.444,-10.56161,-0.634,-2.444,-10.29161,1.086,-0.914,-10.1087,-1.064,
-1.19776,-9.996612,-1.190134,-1.438382,-10.09536,-1.074844,1.401561,-10.97,-0.811547,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,-0.914,-10.10918,-1.064,
-1.214446,-10.014,-1.20138,-1.448976,-10.10488,-1.0812,1.401561,-10.97,-0.811547,-2.444,-10.56006,-0.634,-2.444,-10.28987,1.086,-0.914,-10.10983,-1.064,
-1.222358,-10.02144,-1.203883,-1.457223,-10.11178,-1.085974,1.401561,-10.97,-0.811547,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,-0.914,-10.11021,-1.064,
-1.229389,-10.02727,-1.207627,-1.465234,-10.11823,-1.092179,1.401561,-10.97,-0.811547,-2.444,-10.55893,-0.634,-2.444,-10.28851,1.086,-0.914,-10.11055,-1.064,
-1.235447,-10.033,-1.21016,-1.472398,-10.12326,-1.097633,1.401561,-10.97,-0.811547,-2.444,-10.55841,-0.634,-2.444,-10.28786,1.086,-0.914,-10.11085,-1.064,
-1.241372,-10.03858,-1.212401,-1.478751,-10.12744,-1.100111,1.401561,-10.97,-0.811547,-2.444,-10.55792,-0.634,-2.444,-10.28722,1.086,-0.914,-10.1111,-1.064,
-1.246736,-10.04347,-1.214786,-1.484589,-10.1311,-1.102411,1.401561,-10.97,-0.811547,-2.444,-10.55747,-0.634,-2.444,-10.2866,1.086,-0.914,-10.11131,-1.064,
-1.251397,-10.04881,-1.216229,-1.489972,-10.13361,-1.105694,1.401561,-10.97,-0.811547,-2.444,-10.55687,-0.634,-2.444,-10.28571,1.086,-0.914,-10.11154,-1.064,
-1.255828,-10.05467,-1.216525,-1.494358,-10.13598,-1.108416,1.401561,-10.97,-0.811547,-2.444,-10.55652,-0.634,-2.444,-10.28516,1.086,-0.914,-10.11163,-1.064,
-1.260328,-10.06054,-1.216894,-1.498494,-10.13872,-1.111001,1.401561,-10.97,-0.811547,-2.444,-10.55621,-0.634,-2.444,-10.28464,1.086,-0.914,-10.11167,-1.064,
-1.264638,-10.06653,-1.217412,-1.501628,-10.14237,-1.113505,1.401561,-10.97,-0.811547,-2.444,-10.55595,-0.634,-2.444,-10.28415,1.086,-0.914,-10.11166,-1.064,
-1.268137,-10.07262,-1.217907,-1.504411,-10.14676,-1.116109,1.401561,-10.97,-0.811547,-2.444,-10.55574,-0.634,-2.444,-10.28369,1.086,-0.914,-10.1116,-1.064,
-1.270885,-10.07823,-1.218666,-1.501785,-10.14213,-1.117871,1.401561,-10.97,-0.811547,-2.444,-10.55556,-0.634,-2.444,-10.28328,1.086,-0.914,-10.1115,-1.064,
-1.273232,-10.08371,-1.219253,-1.503546,-10.14407,-1.119761,1.401561,-10.97,-0.811547,-2.444,-10.55544,-0.634,-2.444,-10.2829,1.086,-0.914,-10.11135,-1.064,
-1.275154,-10.0892,-1.220168,-1.50592,-10.14482,-1.122811,1.401561,-10.97,-0.811547,-2.444,-10.55535,-0.634,-2.444,-10.28242,1.086,-0.914,-10.11103,-1.064,
-1.2768,-10.09398,-1.220591,-1.504984,-10.1435,-1.123264,1.401561,-10.97,-0.811547,-2.444,-10.55535,-0.634,-2.444,-10.28215,1.086,-0.914,-10.11076,-1.064,
-1.277746,-10.09928,-1.221337,-1.507257,-10.14171,-1.126383,1.401561,-10.97,-0.811547,-2.444,-10.5554,-0.634,-2.444,-10.28193,1.086,-0.914,-10.11045,-1.064,
-1.278479,-10.1025,-1.222024,-1.510246,-10.14261,-1.127053,1.401561,-10.97,-0.811547,-2.444,-10.55549,-0.634,-2.444,-10.28176,1.086,-0.914,-10.11009,-1.064,
-1.279328,-10.1058,-1.222961,-1.513244,-10.14627,-1.125188,1.401561,-10.97,-0.811547,-2.444,-10.55564,-0.634,-2.444,-10.28163,1.086,-0.914,-10.1097,-1.064,
-1.280031,-10.10889,-1.224556,-1.512614,-10.15087,-1.121008,1.401561,-10.97,-0.811547,-2.444,-10.55583,-0.634,-2.444,-10.28155,1.086,-0.914,-10.10926,-1.064,
-1.280509,-10.11161,-1.22547,-1.510967,-10.15288,-1.122563,1.401561,-10.97,-0.811547,-2.444,-10.55606,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10879,-1.064,
-1.281204,-10.11379,-1.226849,-1.513315,-10.15729,-1.121398,1.401561,-10.97,-0.811547,-2.444,-10.55635,-0.634,-2.444,-10.28154,1.086,-0.914,-10.10828,-1.064,
-1.282013,-10.11647,-1.228056,-1.518663,-10.16436,-1.119505,1.401561,-10.97,-0.811547,-2.444,-10.55685,-0.634,-2.444,-10.28166,1.086,-0.914,-10.10746,-1.064,
-1.282613,-10.11904,-1.230384,-1.529355,-10.169,-1.121822,1.401561,-10.97,-0.811547,-2.444,-10.55724,-0.634,-2.444,-10.28179,1.086,-0.914,-10.10688,-1.064,
-1.282931,-10.12148,-1.232071,-1.525559,-10.17377,-1.103233,1.401561,-10.97,-0.811547,-2.444,-10.55767,-0.634,-2.444,-10.28198,1.086,-0.914,-10.10627,-1.064,
-1.284634,-10.12561,-1.230766,-1.519428,-10.16979,-1.100495,1.401561,-10.97,-0.811547,-2.444,-10.55814,-0.634,-2.444,-10.28221,1.086,-0.914,-10.10564,-1.064,
-1.284617,-10.12755,-1.230757,-1.516174,-10.17205,-1.103892,1.401561,-10.97,-0.811547,-2.444,-10.55864,-0.634,-2.444,-10.28249,1.086,-0.914,-10.10499,-1.064,
-1.283566,-10.13038,-1.231019,-1.514686,-10.16593,-1.103855,1.401561,-10.97,-0.811547,-2.444,-10.55917,-0.634,-2.444,-10.28281,1.086,-0.914,-10.10432,-1.064,
-1.283328,-10.13169,-1.232165,-1.511712,-10.1637,-1.106271,1.401561,-10.97,-0.811547,-2.444,-10.55974,-0.634,-2.444,-10.28318,1.086,-0.914,-10.10364,-1.064,
-1.283693,-10.13357,-1.232106,-1.511313,-10.1647,-1.104214,1.401561,-10.97,-0.811547,-2.444,-10.56033,-0.634,-2.444,-10.28358,1.086,-0.914,-10.10295,-1.064,
-1.283407,-10.13525,-1.232808,-1.509771,-10.1648,-1.104019,1.401561,-10.97,-0.811547,-2.444,-10.56126,-0.634,-2.444,-10.28426,1.086,-0.914,-10.10191,-1.064,
-1.282346,-10.13697,-1.230395,-1.509376,-10.16464,-1.104209,1.401561,-10.97,-0.811547,-2.444,-10.56191,-0.634,-2.444,-10.28476,1.086,-0.914,-10.10121,-1.064,
-1.281543,-10.13954,-1.227249,-1.509769,-10.1642,-1.105416,1.401561,-10.97,-0.811547,-2.444,-10.56291,-0.634,-2.444,-10.28557,1.086,-0.914,-10.10017,-1.064,
-1.28319,-10.14203,-1.225425,-1.510232,-10.16335,-1.10728,1.401561,-10.97,-0.811547,-2.444,-10.56359,-0.634,-2.444,-10.28614,1.086,-0.914,-10.09948,-1.064,
-1.281962,-10.13427,-1.229189,-1.509794,-10.1646,-1.105352,1.401561,-10.97,-0.811547,-2.444,-10.56428,-0.634,-2.444,-10.28675,1.086,-0.914,-10.09881,-1.064,
-1.285417,-10.13713,-1.229674,-1.510434,-10.1642,-1.106613,1.401561,-10.97,-0.811547,-2.444,-10.56532,-0.634,-2.444,-10.28769,1.086,-0.914,-10.09782,-1.064,
-1.285764,-10.13517,-1.231011,-1.510871,-10.16367,-1.107668,1.401561,-10.97,-0.811547,-2.444,-10.56602,-0.634,-2.444,-10.28834,1.086,-0.914,-10.09719,-1.064,
-1.286676,-10.13494,-1.232093,-1.510944,-10.1632,-1.108737,1.401561,-10.97,-0.811547,-2.444,-10.56706,-0.634,-2.444,-10.28935,1.086,-0.914,-10.09628,-1.064,
-1.286859,-10.13512,-1.233038,-1.510948,-10.16287,-1.109335,1.401561,-10.97,-0.811547,-2.444,-10.56775,-0.634,-2.444,-10.29004,1.086,-0.914,-10.0957,-1.064,
-1.286788,-10.13661,-1.234143,-1.510727,-10.16376,-1.107718,1.401561,-10.97,-0.811547,-2.444,-10.56842,-0.634,-2.444,-10.29073,1.086,-0.914,-10.09516,-1.064,
-1.287331,-10.13653,-1.235123,-1.510837,-10.16326,-1.108088,1.401561,-10.97,-0.811547,-2.444,-10.56907,-0.634,-2.444,-10.29143,1.086,-0.914,-10.09465,-1.064,
-1.288265,-10.13496,-1.236263,-1.510875,-10.16304,-1.108647,1.401561,-10.97,-0.811547,-2.444,-10.56971,-0.634,-2.444,-10.29213,1.086,-0.914,-10.09417,-1.064,
-1.287304,-10.13632,-1.236217,-1.510592,-10.16379,-1.107379,1.401561,-10.97,-0.811547,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,-0.914,-10.09352,-1.064,
-1.28731,-10.14073,-1.2395,-1.510655,-10.16342,-1.107598,1.401561,-10.97,-0.811547,-2.444,-10.57121,-0.634,-2.444,-10.29385,1.086,-0.914,-10.09313,-1.064,
-1.286032,-10.14042,-1.240069,-1.510747,-10.16287,-1.108214,1.401561,-10.97,-0.811547,-2.444,-10.57176,-0.634,-2.444,-10.29452,1.086,-0.914,-10.09279,-1.064,
-1.285066,-10.1382,-1.240007,-1.510785,-10.16296,-1.108719,1.401561,-10.97,-0.811547,-2.444,-10.57252,-0.634,-2.444,-10.2955,1.086,-0.914,-10.09236,-1.064,
-1.285274,-10.13836,-1.237346,-1.511008,-10.16269,-1.109097,1.401561,-10.97,-0.811547,-2.444,-10.57299,-0.634,-2.444,-10.29613,1.086,-0.914,-10.09213,-1.064,
-1.285796,-10.13727,-1.239488,-1.510744,-10.16331,-1.108042,1.401561,-10.97,-0.811547,-2.444,-10.57342,-0.634,-2.444,-10.29674,1.086,-0.914,-10.09194,-1.064,
-1.286965,-10.13693,-1.241225,-1.511068,-10.16279,-1.108904,1.401561,-10.97,-0.811547,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,-0.914,-10.0918,-1.064,
-1.288417,-10.1369,-1.242391,-1.511071,-10.16238,-1.109829,1.401561,-10.97,-0.811547,-2.444,-10.57416,-0.634,-2.444,-10.29788,1.086,-0.914,-10.09171,-1.064,
-1.287444,-10.13687,-1.242951,-1.511143,-10.16278,-1.108768,1.401561,-10.97,-0.811547,-2.444,-10.57447,-0.634,-2.444,-10.2984,1.086,-0.914,-10.09167,-1.064,
-1.285389,-10.13669,-1.243814,-1.510943,-10.16225,-1.10965,1.401561,-10.97,-0.811547,-2.444,-10.57473,-0.634,-2.444,-10.29889,1.086,-0.914,-10.09168,-1.064,
-1.283276,-10.13655,-1.243207,-1.511033,-10.16156,-1.110733,1.401561,-10.97,-0.811547,-2.444,-10.57495,-0.634,-2.444,-10.29934,1.086,-0.914,-10.09174,-1.064,
-1.281641,-10.13649,-1.242183,-1.511129,-10.16182,-1.1099,1.401561,-10.97,-0.811547,-2.444,-10.57512,-0.634,-2.444,-10.29976,1.086,-0.914,-10.09184,-1.064,
-1.280907,-10.13633,-1.241003,-1.511024,-10.16126,-1.111045,1.401561,-10.97,-0.811547,-2.444,-10.57524,-0.634,-2.444,-10.30013,1.086,-0.914,-10.092,-1.064,
-1.280542,-10.13601,-1.240964,-1.511036,-10.16068,-1.112142,1.401561,-10.97,-0.811547,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,-0.914,-10.0922,-1.064,
-1.28122,-10.13561,-1.241434,-1.511125,-10.16043,-1.112904,1.401561,-10.97,-0.811547,-2.444,-10.57534,-0.634,-2.444,-10.30076,1.086,-0.914,-10.09244,-1.064,
-1.282683,-10.1353,-1.243282,-1.511588,-10.16649,-1.10275,1.401561,-10.97,-0.811547,-2.444,-10.57532,-0.634,-2.444,-10.301,1.086,-0.914,-10.09273,-1.064,
-1.284106,-10.13665,-1.242406,-1.511608,-10.16704,-1.102643,1.401561,-10.97,-0.811547,-2.444,-10.57525,-0.634,-2.444,-10.3012,1.086,-0.914,-10.09307,-1.064,
-1.28477,-10.13715,-1.242271,-1.511561,-10.16753,-1.101674,1.401561,-10.97,-0.811547,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,-0.914,-10.09344,-1.064,
-1.284677,-10.13707,-1.241984,-1.511498,-10.16817,-1.10068,1.401561,-10.97,-0.811547,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-1.28384,-10.13734,-1.240348,-1.511533,-10.16862,-1.099622,1.401561,-10.97,-0.811547,-2.444,-10.57475,-0.634,-2.444,-10.30151,1.086,-0.914,-10.09431,-1.064,
-1.282866,-10.13769,-1.239489,-1.511408,-10.16926,-1.098659,1.401561,-10.97,-0.811547,-2.444,-10.57449,-0.634,-2.444,-10.30152,1.086,-0.914,-10.0948,-1.064,
-1.282625,-10.13751,-1.239101,-1.511341,-10.1697,-1.097787,1.401561,-10.97,-0.811547,-2.444,-10.57418,-0.634,-2.444,-10.30147,1.086,-0.914,-10.09533,-1.064,
-1.282717,-10.13785,-1.23858,-1.511465,-10.17,-1.097082,1.401561,-10.97,-0.811547,-2.401658,-10.56892,-0.6197199,-2.400951,-10.29648,1.073901,-0.8947994,-10.09111,-1.023528,
-1.283084,-10.13817,-1.238696,-1.511333,-10.17059,-1.09616,1.401561,-10.97,-0.811547,-2.361464,-10.56392,-0.6061644,-2.360087,-10.29175,1.062417,-0.8765728,-10.0871,-0.9851094,
-1.283591,-10.13805,-1.239126,-1.511367,-10.17094,-1.095375,1.401561,-10.97,-0.811547,-2.319227,-10.55868,-0.5919195,-2.317144,-10.28677,1.050348,-0.8574195,-10.08289,-0.9447372,
-1.283531,-10.13846,-1.238781,-1.5113,-10.17139,-1.094669,1.401561,-10.97,-0.811547,-2.279997,-10.5538,-0.5786891,-2.27726,-10.28215,1.039138,-0.8396301,-10.07898,-0.90724,
-1.282922,-10.13875,-1.238152,-1.51142,-10.17224,-1.093423,1.401561,-10.97,-0.811547,-2.19926,-10.54377,-0.5514604,-2.195177,-10.27263,1.016069,-0.803019,-10.07094,-0.8300694,
-1.282567,-10.13906,-1.237435,-1.511509,-10.17236,-1.093005,1.401561,-10.97,-0.811547,-2.139247,-10.53631,-0.5312208,-2.134162,-10.26556,0.9989213,-0.7758052,-10.06496,-0.7727071,
-1.282706,-10.13929,-1.237202,-1.511606,-10.1725,-1.092676,1.401561,-10.97,-0.811547,-2.09432,-10.53073,-0.5160687,-2.088485,-10.26027,0.9860839,-0.755432,-10.06048,-0.7297636,
-1.282945,-10.13918,-1.237387,-1.511474,-10.17302,-1.09162,1.401561,-10.97,-0.811547,-2.052586,-10.52554,-0.5019937,-2.046055,-10.25535,0.9741589,-0.7365071,-10.05632,-0.6898727,
-1.283127,-10.13971,-1.236803,-1.511419,-10.17322,-1.091583,1.401561,-10.97,-0.811547,-2.002988,-10.51938,-0.4852665,-1.995629,-10.24951,0.959987,-0.714016,-10.05138,-0.6424652,
-1.282817,-10.13975,-1.236473,-1.511557,-10.17315,-1.091309,1.401561,-10.97,-0.811547,-1.950335,-10.51283,-0.4675091,-1.942098,-10.2433,0.9449424,-0.6901398,-10.04613,-0.5921378,
